time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.4000000000000017,0.0327158780007375,-1.191915663651144,16.58596005307415,6.042548638778545,0.0022767337097047147,0.0,-0.020941842655108636,-1.9554755497893073,5.06689223278209,-0.24841702818071126,-0.05114621213680326,0.0,446.40764216094686,444.5641246881634,444.2158205205259,445.1289979797971
2.4600000000000017,0.03142921768576543,-1.3135218090768177,16.889458449115992,6.027465406904476,6.282308782600156,0.0,-0.021675530051578167,-2.0993146046695323,5.0492669364370695,-0.25809400967572727,-0.0555294986623351,0.0,433.1245911801608,432.7538401390811,432.433644686948,431.5519719752707
2.520000000000002,0.03015501592921653,-1.4440077433747056,17.191779310495384,6.012251176403886,6.278848417819356,0.0,-0.020503376449753915,-2.2514880416585514,5.027605024754374,-0.24580070990707303,-0.06234433323414372,0.0,431.5064801685301,430.92827397854927,432.67508964039445,433.64245533164205
2.580000000000002,0.029033717726422402,-1.5849803643138776,17.49663196361624,5.9970586486784185,6.274763508192299,0.0,-0.016463801781581803,-2.448935460380248,5.132927184640053,-0.27517039547909117,-0.08316056666912487,0.0,475.0604580002404,473.4580279827147,475.0783635635522,472.7593343549001
2.640000000000002,0.02821470517058609,-1.7371152916122106,17.80430595780932,5.979994331924338,6.269249477000741,0.0,-0.01038151184297894,-2.623599737892647,5.122169716195284,-0.318317048989669,-0.12180693684816529,0.0,440.8332634275303,437.6194648343796,441.88004419656505,438.221545079566
2.700000000000002,0.02786980911663855,-1.9000652774277742,18.111319864525996,5.96071804987637,6.261842426062884,0.0,-0.00046079398740040984,-2.8096318970351266,5.110774002161965,-0.3279327113921526,-0.1269561654026687,0.0,441.3765484835524,440.937330347179,441.6032236913611,440.70243166060277
2.760000000000002,0.02826908376136622,-2.0747049287326766,18.418091440575658,5.94122362572341,6.254098289932081,0.0,0.014469214397585767,-3.013286538362053,5.113902214106877,-0.31946864003807396,-0.13366479056008682,0.0,448.957790209498,448.39793266838757,447.0171594076453,447.5990414192835
2.820000000000002,0.029671545912122226,-2.2614804172867276,18.723721499985437,5.922333753936353,6.246069491946482,0.0,0.032962538789219564,-3.214047849551472,5.072919951832469,-0.3068963257920325,-0.13411165419799137,0.0,435.38933503712303,435.33503281872675,435.1717295188655,436.11938561700754
2.880000000000002,0.03238670356912569,-2.46119550532946,19.028290202442694,5.9041015834356205,6.237859229181542,0.0,0.058284371055612225,-3.4445662692409,5.078166683195335,-0.2984282359774387,-0.14293143674292103,0.0,453.14953340767295,452.42283348632026,453.1585349390717,453.74669135344385
2.940000000000002,0.036829314363988064,-2.6754734719026416,19.334033800244963,5.885695554534724,6.229847271553044,0.0,0.09058355365299113,-3.699438574632403,5.111805651451703,-0.33382022579945125,-0.11937617239440328,0.0,464.10469573151374,465.9342262849565,466.8324021347574,463.96814887129466
3.000000000000002,0.04338727342156549,-2.9055493009652156,19.6419824332179,5.865487532280955,6.222548411265148,0.0,0.1286938582000941,-3.9713002548519563,5.151413711888381,-0.3435269965016704,-0.12662360254513857,0.0,471.65055869588434,471.0778872824575,470.2393636666222,469.3766545737047
3.0600000000000023,0.05243202042801416,-3.1526512911824875,19.952849203712784,5.845371516167148,6.215272434703323,0.0,0.17350393092878136,-4.266947721266174,5.2087955563137145,-0.32247931298450305,-0.11227642153585876,0.0,479.88495351092445,480.96079026686493,479.33177835307936,480.82205611878896
3.1200000000000023,0.06417148552333168,-3.4169888087230555,20.265062030492068,5.8261028474828755,6.208054290328652,0.0,0.2184058558355424,-4.545658493916513,5.196682997053715,-0.3186069246888646,-0.14556836526363856,0.0,463.0118202813635,460.37127796823995,461.6942470772142,461.8984461060142
3.1800000000000024,0.07850955423883024,-3.696998959746861,20.573558604115945,5.807348299549343,6.199568405081983,0.0,0.2601898703462451,-4.789301948378538,5.085526410703771,-0.3026612027372139,-0.1342364922211615,0.0,430.5490977587697,431.48762917274627,429.72836303594886,430.9746250869809
3.2400000000000024,0.09547902067907459,-3.991855578066273,20.875127248687146,5.789124458880728,6.191748227867217,0.0,0.3060579059631812,-5.040468809751397,4.965732691600953,-0.30595424304924385,-0.12350353539600879,0.0,428.7367041460154,429.631574579487,431.09311261195217,430.7174347414977
3.3000000000000025,0.11580587616303956,-4.304531057489255,21.17390625016137,5.770901280635336,6.184624922542916,0.0,0.37213029660271785,-5.383142903838139,4.991312012548796,-0.29959816539526657,-0.11056217067146946,0.0,483.9121173700952,484.874027431349,482.92044617132564,483.31380765103097
